LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
1.309,102.095,309.6,1,1,"2014, 3, 11",1846,A,38,5.1,294.7,8.5,Bengkalis,RIAU
1.336,102.04,305.7,1,1,"2014, 3, 11",1846,A,8,5.1,294.2,7,Bengkalis,RIAU
1.324,102.249,308.5,1,1,"2014, 3, 11",1846,A,42,5.1,293.6,7.3,Bengkalis,RIAU
1.357,102.025,306.4,1,1,"2014, 3, 11",1846,A,30,5.1,295.8,7.6,Bengkalis,RIAU
1.403,101.708,318.5,1,1,"2014, 3, 11",1846,A,96,5.1,294.2,21.6,Bengkalis,RIAU
1.408,101.672,342.9,1,1,"2014, 3, 11",1846,A,100,5.1,300.9,58.2,Bengkalis,RIAU
1.41,101.663,377.8,1,1,"2014, 3, 11",1846,A,100,5.1,310.3,158.5,Bengkalis,RIAU
1.331,102.259,315.5,1,1,"2014, 3, 11",1846,A,88,5.1,295.6,13.4,Bengkalis,RIAU
1.333,102.25,332.1,1,1,"2014, 3, 11",1846,A,100,5.1,295.6,34.2,Bengkalis,RIAU
1.367,102.017,307.6,1,1,"2014, 3, 11",1846,A,55,5.1,295.9,8.4,Bengkalis,RIAU
1.368,102.008,313.9,1,1,"2014, 3, 11",1846,A,83,5.1,296.5,14.9,Bengkalis,RIAU
1.418,101.673,310.7,1,1,"2014, 3, 11",1846,A,46,5.1,295.5,10.4,Bengkalis,RIAU
1.336,102.287,309.5,1,1,"2014, 3, 11",1846,A,22,5.1,296.1,9,Bengkalis,RIAU
1.338,102.278,324.7,1,1,"2014, 3, 11",1846,A,100,5.1,297.3,25,Bengkalis,RIAU
1.339,102.269,325,1,1,"2014, 3, 11",1846,A,97,5.1,297,23.4,Bengkalis,RIAU
1.34,102.26,430.2,1,1,"2014, 3, 11",1846,A,100,5.1,310.9,481.7,Bengkalis,RIAU
1.342,102.251,501.4,1,1,"2014, 3, 11",1846,A,100,5.1,335.3,1714.7,Bengkalis,RIAU
1.343,102.242,453.6,1,1,"2014, 3, 11",1846,A,100,5.1,309.6,754,Bengkalis,RIAU
1.336,102.351,312.4,1,1,"2014, 3, 11",1846,A,79,5.1,295.8,13.4,Bengkalis,RIAU
1.337,102.342,309.3,1,1,"2014, 3, 11",1846,A,45,5.1,295.8,9.7,Bengkalis,RIAU
1.343,102.306,335.4,1,1,"2014, 3, 11",1846,A,100,5.1,297.4,41.2,Bengkalis,RIAU
1.344,102.297,328.9,1,1,"2014, 3, 11",1846,A,100,5.1,296.5,30.5,Bengkalis,RIAU
