LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
1.481,101.676,351.7,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,297.4,87.1,Kota Dumai,RIAU
1.483,101.666,376.8,1.1,1.1,"PyQt4.QtCore.QDate(2014, 3, 9)",1858,A,100,5.1,302.8,172.9,Kota Dumai,RIAU
1.484,101.67,379.4,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,298.8,366.1,Kota Dumai,RIAU
1.464,101.609,320.3,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,295.9,48.7,Kota Dumai,RIAU
1.466,101.625,321,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,296,49.1,Kota Dumai,RIAU
1.47,101.656,341.5,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,297.4,122.2,Kota Dumai,RIAU
1.472,101.672,357.8,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,298.3,207,Kota Dumai,RIAU
1.461,101.673,327.9,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,294.7,73.9,Kota Dumai,RIAU
1.443,101.628,330.4,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,297.4,77.1,Kota Dumai,RIAU
1.445,101.644,315.5,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,88,5.1,295.8,33.5,Kota Dumai,RIAU
1.463,101.663,326.7,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,295.2,66,Kota Dumai,RIAU
1.465,101.678,329,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,294.7,75.3,Kota Dumai,RIAU
1.447,101.633,332.4,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,296.3,84.9,Kota Dumai,RIAU
1.433,101.619,321,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,295.7,49.9,Kota Dumai,RIAU
1.435,101.635,337.7,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,298.6,102.3,Kota Dumai,RIAU
1.421,101.621,312.1,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,40,5.1,295.1,28,Kota Dumai,RIAU
1.423,101.636,342.4,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,299.2,121.6,Kota Dumai,RIAU
1.414,101.654,327.3,1.7,1.3,"PyQt4.QtCore.QDate(2014, 3, 9)",1602,T,100,5.1,297.3,69.6,Kota Dumai,RIAU
1.482,101.662,340.9,3.5,1.8,"PyQt4.QtCore.QDate(2014, 3, 10)",1507,T,100,5.1,286.6,333.9,Kota Dumai,RIAU
1.466,101.664,319,3.5,1.8,"PyQt4.QtCore.QDate(2014, 3, 10)",1507,T,72,5.1,283.6,132.8,Kota Dumai,RIAU
1.472,101.67,317.1,3.5,1.8,"PyQt4.QtCore.QDate(2014, 3, 10)",1507,T,45,5.1,283.8,117.5,Kota Dumai,RIAU
