LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
0.181,102.289,326.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,100,5.1,294.6,30.6,Pelalawan,RIAU
0.182,102.298,321.8,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,100,5.1,293.7,24.5,Pelalawan,RIAU
0.176,102.514,313.2,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,73,5.1,292.7,16.1,Pelalawan,RIAU
0.177,102.523,306.4,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,32,5.1,292.7,8.1,Pelalawan,RIAU
-0.043,102.399,305.2,1,1,"PyQt4.QtCore.QDate(2014, 3, 4)",1543,T,24,5.1,292.6,8.1,Pelalawan,RIAU
0.345,102.795,318,1.5,1.2,"PyQt4.QtCore.QDate(2014, 3, 4)",322,T,41,5.1,297.3,22.9,Pelalawan,RIAU
0.358,102.783,317.8,1.5,1.2,"PyQt4.QtCore.QDate(2014, 3, 4)",322,T,38,5.1,297.6,23.8,Pelalawan,RIAU
-0.026,101.998,318.3,1,1,"PyQt4.QtCore.QDate(2014, 4, 26)",340,T,43,5.1,297,9.8,Pelalawan,RIAU
0.208,102.287,317.4,1,1,"PyQt4.QtCore.QDate(2014, 4, 26)",340,T,51,5.1,296.5,10,Pelalawan,RIAU
0.265,102.212,305.5,1.4,1.2,"PyQt4.QtCore.QDate(2014, 3, 15)",1525,T,26,5.1,276.3,18.2,Pelalawan,RIAU
